task_id,entropy
116,0.11252613169011434
117,0.27643614807075934
118,0.45139767709379075
119,0.935883310527591
120,0.1816946876498341
121,0.12808655234728225
122,0.3665043160456053
123,0.9392096105324104
124,0.8626236796779341
125,0.7471735210188064
126,0.19917098626405733
127,0.69401895899733
128,0.767833485349237
129,0.8459092959621033
130,0.1511291868202602
131,0.678928064824201
132,0.4684936793044182
133,0.39346146238191904
134,0.17059006564506013
135,0.5158676282887082
136,0.29942698610620583
137,0.5886719861023747
138,0.7373584568504054
139,0.5589938162908268
140,0.7195662952921191
141,0.8549297707525312
142,0.7406476034608057
143,0.5414316555952355
144,0.8216542376886773
145,0.6367722811895496
146,0.626700385629608
147,0.7996814151954653
148,0.46151381904185473
149,0.40120334055625373
150,0.43884143452547886
151,0.5804367506396071
152,0.31791958946419524
153,0.6733705330521792
154,0.4305996497892315
155,0.8821229912632004
156,0.28908898636326186
157,0.8276853315484637
158,0.9315490078745513
159,0.17266542672150256
160,0.5486423129511662
161,0.23740063487847077
162,0.7286850262948621
163,0.4190065668240812
164,0.5341335398220275
165,0.9700401128121505
166,0.21073070741672528
167,0.4469234814578952
168,0.9399900308327291
169,0.7595876916687323
170,0.12353887713376235
171,0.23274188336276985
172,0.9877383582405097
173,0.6978653874855186
174,0.8288428548195209
175,0.10643328058370635
176,0.17323086406626698
177,0.9642136510472342
178,0.18559895457748538
179,0.2331076923735641
180,0.7060738719339829
181,0.43682637490433673
182,0.11654316747523995
183,0.2002595166904339
184,0.16000074365691155
185,0.29119375366953953
186,0.9061140799552732
187,0.16927729864588692
188,0.1146463826859016
189,0.19915646821676627
190,0.4155399022074946
191,0.8318333351917238
192,0.5679390236521523
193,0.6157950452708282
194,0.7583061668024733
195,0.6917729403053993
196,0.5982938035995925
197,0.39573811624491184
198,0.8171075001640526
199,0.20615582011230288
200,0.7780310007518254
201,0.6885332324806165
202,0.20981662364840942
203,0.44068661449332847
204,0.31109530047216416
205,0.7787485907820628
206,0.793233390605617
207,0.6424238720682957
208,0.7816662600109455
209,0.29234478247459506
210,0.214572326477185
211,0.36507877090285934
212,0.1980917987316182
213,0.8195220786147406
214,0.7212309587003585
215,0.785493713671229
216,0.24661251449502944
217,0.9517971591460588
218,0.4445356133373928
219,0.9419712951049192
220,0.9548746189677648
221,0.792907886348923
222,0.3082461215157679
223,0.638197006283293
224,0.8658886617255847
225,0.35936653380784134
226,0.8575332904406143
227,0.578808318043468
228,0.9184067922214152
229,0.407771370838805
230,0.22046057343814784
231,0.8946417293618465
232,0.8538509508279539
233,0.11629861716180033
234,0.2094746569529854
235,0.5149804041265402
236,0.33262198734272264
237,0.8810372671901259
238,0.16732584687419588
239,0.16407967168801324
240,0.5386406364015944
241,0.2371654151088925
242,0.46879438080473856
243,0.6258260155583537
244,0.7643007689141792
245,0.9692904522956548
246,0.27345123524134407
247,0.49389517508314507
248,0.5245521039469772
249,0.7954536905900559
250,0.25480113100644525
251,0.6948453333537092
252,0.47165265638687204
253,0.8517237159313527
254,0.9905184730566605
255,0.6448610661559961
256,0.5434848321089961
257,0.19315940040825313
258,0.43239677479469907
259,0.11979954232200002
260,0.3960688610838873
261,0.9728413170276781
262,0.6873040802182893
263,0.711557231103668
264,0.3662628104831347
265,0.7721909913083131
266,0.7998252289802434
267,0.8063675273593578
268,0.5767196162922604
269,0.9518549123424616
270,0.8301543999710365
271,0.7439707258205335
272,0.2767533697373511
273,0.41284011896210904
274,0.11052915630338057
275,0.1543526657914997
276,0.23755670646633192
277,0.27927141798170985
278,0.8857762600160897
279,0.28728895365782836
280,0.19820779153425783
281,0.25983892815378073
282,0.26330697641926804
283,0.2258130144715012
284,0.39817651437404933
285,0.7797041247808695
286,0.5029719185410058
287,0.2459412230521735
288,0.6316100900581422
289,0.45527993734557193
290,0.30713252373874195
291,0.3200409498503761
292,0.6936912634915543
293,0.8279809307767966
294,0.5350699483105544
295,0.3037666932556566
296,0.8892111073178134
297,0.7622544961210175
298,0.46872195761403035
299,0.9803915941302107
300,0.6939865063484524
301,0.9762529670570649
302,0.9440955164428146
303,0.12814657463895307
304,0.2935594051079404
305,0.18962429825810762
306,0.7456513137072007
307,0.8704534913609477
308,0.39979974568814614
309,0.13876269997221485
310,0.824984682694288
311,0.29952649407831894
312,0.8022044017455279
313,0.257159526940994
314,0.8763964667229015
315,0.3255674341101433
316,0.5685774179766516
317,0.9222070043807966
318,0.984523588688955
319,0.6517059041877995
320,0.9752786697287864
321,0.48559767614955995
322,0.14572375622672093
323,0.45010751069702737
324,0.6315974512918533
325,0.891784122710386
326,0.5798138912383333
327,0.2677508093709833
328,0.21202951155603345
329,0.32717664067438174
330,0.9523032307725413
331,0.6870351749553507
332,0.6435778156184556
333,0.20681117614328176
334,0.46967997896288094
335,0.4117483846170079
336,0.23474214128999335
337,0.9704459299910985
338,0.3563342683039402
339,0.23113970065185716
340,0.32669188457083964
341,0.8862115525501297
342,0.8191106580186206
343,0.1863082476681263
344,0.801135261917818
345,0.8381377753757144
346,0.35590277774942436
347,0.876718179614282
348,0.6280437382256412
349,0.5925057515575095
350,0.21708891594685115
351,0.13265309483801493
352,0.9293849377736517
353,0.3962750384751518
354,0.55630607787334
355,0.4976335893985333
356,0.38835153189291816
357,0.2900797717428165
358,0.714546507091932
359,0.7929615053078548
360,0.33430412936622045
361,0.19504281987425282
362,0.37775214546392477
363,0.2704192029099485
364,0.6249649647118372
365,0.1307968595789879
366,0.20526855416668463
367,0.5075324050248002
368,0.4019703429189173
369,0.8399153092668423
370,0.3927492529558452
371,0.5652161177811847
372,0.7903472886209265
373,0.3203123966425865
374,0.8184454167486988
375,0.8547383232549954
376,0.4697740495945114
377,0.22978727716191616
378,0.2527519910154664
379,0.6781777741136921
380,0.4448919371117501
381,0.24912551939258287
382,0.5385015347168802
383,0.6124591691966002
384,0.6041094344605016
385,0.7903134738081817
386,0.553862530683374
387,0.7675305322274992
388,0.7107372742966811
389,0.29277063899631195
390,0.4219999946475682
391,0.9538454937644831
392,0.2512277003387694
393,0.3348488251093702
394,0.7203876746487077
395,0.7710629077570484
396,0.18823721291288875
397,0.8458596570024648
398,0.7695865504752365
399,0.7133167509511309
400,0.5148514957705802
401,0.4111931844133402
402,0.13487607146301078
403,0.3656434558998142
404,0.6220718505694911
405,0.5183338821775793
406,0.3658995187476347
407,0.2613746431381353
408,0.7134256136835042
409,0.29444537810019944
410,0.5504622066857193
411,0.22916665672602274
412,0.5521812251939009
413,0.6245369014172969
414,0.2756954835024382
415,0.2478326792672586
416,0.6560223573490076
417,0.756177626237839
418,0.5504045007606531
419,0.34723043615337257
420,0.29301616178341816
421,0.24627722898856297
422,0.8795872934900332
423,0.9155017334085288
424,0.4201381692737932
425,0.4238876410286825
426,0.3238922664299656
427,0.5923582246533694
428,0.30894227170136174
429,0.12340792178702528
430,0.8220006206169213
431,0.6439600183353146
432,0.11710364445533933
433,0.8119410157821623
434,0.9238090843062514
435,0.9558105460761533
436,0.8068047635229059
437,0.814190770320576
438,0.5967495161113223
439,0.22380923686573878
440,0.34353613587949516
441,0.7595943366324202
442,0.22351213442131368
443,0.8787445051100117
444,0.7753830683883567
445,0.21130798261178452
446,0.11009169374100242
447,0.6926368909658615
448,0.2625481524629375
449,0.6868131396257203
450,0.6281706119388961
451,0.6275660925770686
452,0.43971771766713075
453,0.48943323268320915
454,0.965142155619914
455,0.4475764493127772
456,0.9346815170169501
457,0.4018283104039909
458,0.90751555165585
459,0.2035001841611972
460,0.8765539140870015
461,0.4089142801070902
462,0.7351883174336616
463,0.730141441119736
464,0.9458322481177927
465,0.22414083031051235
466,0.5967907182000113
467,0.8783873968230836
468,0.9981834882458867
469,0.6744880572744427
470,0.6801940130292935
471,0.7838858015773412
472,0.8959594780688156
473,0.5946880028031528
474,0.9464742215549028
475,0.8156914591646073
476,0.8954505306787882
477,0.8243459453849541
478,0.31741292637898827
479,0.6976591110165685
480,0.6582792976507668
481,0.7847587653438196
482,0.4239568873273757
483,0.1692748337224348
484,0.7683080098062868
485,0.13284515793368099
486,0.6589879701504275
487,0.23568701830759697
488,0.74662744630017
489,0.5114926468250395
490,0.2688218375059699
491,0.29518009113197347
492,0.4169901908946545
493,0.7154969302142395
494,0.14524538706019874
495,0.47504115215020515
496,0.5781387966708631
497,0.7081870693309796
498,0.5346171180344553
499,0.2000986233936512
500,0.7808905814219425
501,0.900935319031362
502,0.8019125288096316
503,0.23875465117442043
504,0.9531088085922288
505,0.994552863379838
506,0.922352886640416
507,0.9990009077664834
508,0.7051640301735372
509,0.3833593102070658
510,0.7059580753810436
511,0.34934536390324866
512,0.5954101874622237
513,0.37344707160531354
514,0.6328323331763789
515,0.5021032597680933
516,0.15936131675287343
517,0.9856393387504622
518,0.5770936852602847
519,0.28068603195698005
520,0.9924976758687875
521,0.8689513443841618
522,0.39751510519446165
523,0.8355975431121283
524,0.23516685034650642
525,0.5338039446818253
526,0.7887661689638071
527,0.69443617342885
528,0.620559161121536
529,0.7543336298323982
530,0.19168467066571288
531,0.3564026772754173
532,0.5424548998440669
533,0.8018309838211481
534,0.12291218480664612
535,0.4085905534651252
536,0.7131735455593472
537,0.8727217880879521
538,0.3267346668077993
539,0.2745416930451169
540,0.11990102577325372
541,0.5231402475304717
542,0.7993502383857372
543,0.507546281761722
544,0.10462794163785703
545,0.24879916575371186
546,0.8034036744840342
547,0.6199348860324402
548,0.405851058473363
549,0.9726290543437384
550,0.9015656186567522
551,0.9867447080097559
552,0.5312843274964717
553,0.48253670185379316
554,0.5707853739429956
555,0.9263543215368544
556,0.7526562116167929
557,0.4059153512072168
558,0.27794769822522264
559,0.3261268525630725
560,0.45578461275109816
561,0.8971372052456515
562,0.9397277260983719
563,0.29628416967025867
564,0.6268219274449893
565,0.4866548337458617
566,0.25712615860556987
567,0.7705768391578015
568,0.18095729423089504
569,0.31279355031678824
570,0.7795584908753999
571,0.7106186510686072
572,0.5484282103792216
573,0.8227930216186697
574,0.46877773794657696
575,0.2543655673856251
576,0.5750978971093711
577,0.1707394551174663
578,0.3988631932843786
579,0.5037272742098535
580,0.49404350103788486
581,0.2422965244528765
582,0.1418013070707399
583,0.2570709685707921
584,0.6620506521947699
585,0.7118878086366265
586,0.4054521743723324
587,0.22476594150854556
588,0.8155655009187771
589,0.7843638949292213
590,0.2665100648656083
591,0.7492336294901547
592,0.9275534577222181
593,0.11285208924700126
594,0.9015365558782873
595,0.23284614208314505
596,0.6187007288810897
597,0.7091919249172787
598,0.5583381588692018
599,0.9297674640519885
600,0.3508484185059858
601,0.99034900086119
602,0.7953130757106074
603,0.5394665175645877
604,0.2717920154116818
605,0.40273565624727825
606,0.45557452615234506
607,0.4884346599663886
608,0.9645585758053719
609,0.7213311618291743
610,0.8765595278488048
611,0.23134381767111067
612,0.7023673986801804
613,0.3913023621096826
614,0.10373698501826356
615,0.9617953340201754
616,0.5862845998293541
617,0.48153335851498236
618,0.6596001931616092
619,0.7572986435429104
620,0.4735869448777008
621,0.6804783783838785
622,0.9253863311999945
623,0.23867592434060358
624,0.3520331015892295
625,0.6436094459276063
626,0.5975901717701858
627,0.5405991118200347
628,0.39163749764304245
629,0.5442626954619143
630,0.7493061543924494
631,0.38343228762060544
632,0.8423958857924896
633,0.4276266996591157
634,0.1066378950396616
635,0.3630726389462857
636,0.71179259453776
637,0.10025007734122207
638,0.7075943093849865
639,0.6751861563222228
640,0.24139097945496726
641,0.9990577219483856
642,0.6366818751001251
643,0.2999934560323979
644,0.900859775513347
645,0.7423825101428932
646,0.7978554558816398
647,0.9374824387757449
648,0.32603016278760144
649,0.30673119810860183
650,0.8393908228368766
651,0.7815081528902786
652,0.8858346897157366
653,0.9295972839256975
654,0.8029421593089588
655,0.6223624632990713
656,0.6197365619740404
657,0.5915983724700047
658,0.5817751103706654
659,0.5003823834623864
660,0.7958714659243968
661,0.14412301146639353
662,0.3463441447826857
663,0.39013533895895225
664,0.5420331316698701
665,0.3981314758535568
666,0.46525608295954235
667,0.7395286207497228
668,0.5812501861737852
669,0.6471938803140393
670,0.5409028984867327
671,0.7476393143022733
672,0.8448415533395782
673,0.5002995938118484
674,0.5790684446707359
675,0.4902998478989675
676,0.1525303964642903
677,0.23756815174460824
678,0.3600603975014125
679,0.39689294512178286
680,0.7895941362961263
681,0.23769474259304416
682,0.5629310077523241
683,0.793661092690961
684,0.6682726160284085
685,0.9080158073972315
686,0.6570889370238227
687,0.1956562441398314
688,0.5583562519067514
689,0.8018831911564367
690,0.38314219014226947
691,0.25324191563932297
692,0.7159275290400382
693,0.2577863550065371
694,0.11933584743464593
695,0.41855865051916974
696,0.5349569686023308
697,0.5181985022236628
698,0.17381560139440075
699,0.2304597187559742
700,0.9141253773583843
701,0.5368212530619442
702,0.3853136838525779
703,0.4138223073084467
704,0.1349490544393132
705,0.47927590183243074
706,0.2870518535008376
707,0.7654531484611576
708,0.4265429615848273
709,0.31507333012364475
710,0.38623379667081204
711,0.38533791285018437
712,0.1353838100295766
713,0.7090665633589776
714,0.7016497230678239
715,0.555599089256879
716,0.21863876379508762
717,0.5575754823609013
718,0.7793062996074294
719,0.8172529689687731
720,0.28742929271132817
721,0.9573302860199294
722,0.8985431619662777
723,0.6349838507005074
724,0.8444217541372765
725,0.978785821496734
726,0.41545196607788926
727,0.19918121016712137
728,0.3737195615185833
729,0.787716933577285
730,0.3891573896437295
731,0.12512420759410772
732,0.5456637079294705
733,0.6564654988977516
734,0.9522785610768449
735,0.813476437158391
736,0.6863623033666285
737,0.872925674335535
738,0.7016029124987072
739,0.6153912755976995
740,0.8613850685818776
741,0.8953530971985959
742,0.2112893344860886
743,0.6048564150377449
744,0.16404574846465347
745,0.5170252105201559
746,0.9195809747551575
747,0.7773052042956566
748,0.9602973759028455
749,0.8507829445925782
750,0.7502682616969556
751,0.7493365199005002
752,0.6015682617847403
753,0.9122936367000736
754,0.8256411161618026
755,0.5319274195447284
756,0.6200349658825474
757,0.6304232790393974
758,0.6262060232387244
759,0.9617435832491813
760,0.24612409477699432
761,0.8678935465437725
762,0.7416453571007551
763,0.8037906264673775
764,0.5786632645530997
765,0.511398603515787
766,0.4666953705317509
767,0.2833808772833476
768,0.8448750629475336
769,0.6482930563716433
770,0.2785702234624892
771,0.3977128207273791
772,0.8677060829602296
773,0.8213402166674333
774,0.21254732506454
775,0.15854188430855412
776,0.43954176717937277
777,0.30507233050821836
778,0.7072487946813306
779,0.6465464233901488
780,0.667241601059864
781,0.996113166273687
782,0.3674021055100033
783,0.3108427072223141
784,0.17377731031508853
785,0.29341780186684496
786,0.2229756907646143
787,0.25462916521694456
788,0.3493782407770031
789,0.557598259120478
790,0.8236867419244047
791,0.10226866815390888
792,0.4021639693872887
793,0.10976762713769173
794,0.9590254897241903
795,0.48334578753229585
796,0.26083900330253096
797,0.5060982320786399
798,0.5237222392977278
799,0.6641654082325176
800,0.8931886303101558
801,0.43277389043545444
802,0.9649815180085385
803,0.9114905524370822
804,0.7712388456901569
805,0.6047231160427539
806,0.8097249624161017
807,0.43538943397798757
808,0.24294786814214842
809,0.7465592351410497
810,0.7990988022459337
811,0.4311395008154668
812,0.2795461346292192
813,0.2965892895470488
814,0.16370233218027905
815,0.43954711195357576
816,0.514517555773068
817,0.8944641104321592
818,0.4635350167562776
819,0.9119223034446582
820,0.9296541977360068
821,0.1723304526542721
822,0.8932732058986967
823,0.17166134118021964
824,0.29571844504918204
825,0.4929491650663679
826,0.4419107601331598
827,0.6634616233035566
828,0.8430263096551138
829,0.5655125981745528
830,0.30225029514957535
831,0.31591299315362653
832,0.9095373639612002
833,0.22592813516509158
834,0.9135187074830705
835,0.36572118001282183
836,0.3955485768788143
837,0.6321948942489294
838,0.7265580879759436
839,0.8571737502740893
840,0.7877468478878915
841,0.8680566450363282
842,0.9415645916452953
843,0.9106142248637679
844,0.11742278502978631
845,0.47289545324837523
846,0.3880500375657534
847,0.18119617497302942
848,0.2360741361604329
849,0.6548012475831403
850,0.5143452018920476
851,0.16242308202689837
852,0.200278769023207
853,0.296633171814402
854,0.6865261036172863
855,0.234738699584421
856,0.26546235760639025
857,0.36269015098454305
858,0.6000866347961292
859,0.8461990163795998
860,0.6075738912248954
861,0.5106378727383252
862,0.8754962529063383
863,0.48357917197164313
864,0.5243597211657194
865,0.9895027514576256
866,0.5905505447077284
867,0.3180669840626993
868,0.6245603763896675
869,0.1771103894018073
870,0.1568266038833634
871,0.29919731630903723
872,0.46702435975372436
873,0.7831859050580418
874,0.8246901395252829
875,0.7596989388540188
876,0.1287807714454692
877,0.1859723310148748
878,0.32066283788148825
879,0.7067407512715131
880,0.1375869107855652
881,0.1413952209388646
882,0.423156906595485
883,0.9542077251402578
884,0.258363644037794
885,0.21572682096685875
886,0.6423485906736041
887,0.39858441780445797
888,0.5768723118452219
889,0.7877150961403353
890,0.2763973969931305
891,0.9809527710103081
892,0.4195896148295619
893,0.7426974364236405
894,0.6990216866897344
895,0.2611665702026083
896,0.4693265495024228
897,0.1227949706784113
898,0.971107101479188
899,0.19823338409753555
900,0.10020154927386692
901,0.2260863008916364
902,0.5440763682871586
903,0.5300664691365404
904,0.5891197654721176
905,0.1781152484138041
906,0.9792484754959341
907,0.21354022391613964
908,0.1874169596183887
909,0.7942701411926215
910,0.9768809362374188
911,0.14114095124694157
912,0.6705284863930372
913,0.3991913807547286
914,0.8974411760837014
915,0.8021351118976653
916,0.759093853868705
917,0.480595633180792
918,0.38775942858995993
919,0.5412712607317969
920,0.3182828190098542
921,0.8605350574145085
922,0.6135434884580145
923,0.2535162761153156
924,0.6043901000295286
925,0.4482467250650771
926,0.6294429187070522
927,0.4923365115891981
928,0.9484048699675248
929,0.6937237304645997
930,0.36772630777281656
931,0.36038076880721115
932,0.792135689827147
933,0.4666962528305514
934,0.322191085138247
935,0.19142139229378535
936,0.7452355386160459
937,0.12515843943646568
938,0.7992359504121224
939,0.561100118799153
940,0.6857167123440526
941,0.43028246376777557
942,0.13650865441079502
943,0.3095458589620469
944,0.4354955570226464
945,0.8129703062385677
946,0.6466632805996093
947,0.5073023471429331
948,0.9797489731244715
949,0.15343775699200066
950,0.1934863275933556
951,0.40480094965032354
952,0.6710172529195548
953,0.3717534851116564
954,0.6100388017479436
955,0.6717497283707308
956,0.1300067837474308
957,0.5801598822671414
958,0.3317238042085284
959,0.8092183764780913
960,0.8758916935376434
961,0.1101434545026745
962,0.946332909739324
963,0.726825008641662
964,0.5587911281312195
965,0.7630305677983125
966,0.9590358439460556
967,0.852028681776155
968,0.8173727610787443
969,0.258211172611986
970,0.33125195014492914
971,0.3815495341505938
972,0.6024356572595058
973,0.9229591233319524
974,0.8027534125594102
975,0.7271241934010841
976,0.24236905064221206
977,0.9903093518838687
978,0.6401331721622708
979,0.26139532491257994
980,0.5967314946466624
981,0.23233507576145726
982,0.5514717887154291
983,0.8240705406566817
984,0.679786364850808
985,0.13762549238402336
986,0.31694950420127455
987,0.910051542833053
988,0.8695508196397851
989,0.8906985566593842
990,0.46505840485011174
991,0.1501208654316169
992,0.8614344775580339
993,0.9947722425028215
994,0.3388418091243251
995,0.3556920144287147
996,0.19411155199611424
997,0.43614034548649605
998,0.9190479170042618
999,0.7989594368357896
