bit_0_difficulty,bit_1_difficulty,bit_2_difficulty,bit_3_difficulty,bit_4_difficulty,bit_5_difficulty,bit_6_difficulty,bit_7_difficulty,bit_8_difficulty,bit_9_difficulty,bit_10_difficulty,bit_11_difficulty,bit_12_difficulty,bit_13_difficulty,bit_14_difficulty,bit_15_difficulty,bit_16_difficulty,bit_17_difficulty,bit_18_difficulty,bit_19_difficulty,bit_20_difficulty,bit_21_difficulty,bit_22_difficulty,bit_23_difficulty,bit_24_difficulty,bit_25_difficulty,bit_26_difficulty,bit_27_difficulty,bit_28_difficulty,bit_29_difficulty,bit_30_difficulty,bit_31_difficulty,bit_32_difficulty,bit_33_difficulty,bit_34_difficulty,bit_35_difficulty,bit_36_difficulty,bit_37_difficulty,bit_38_difficulty,bit_39_difficulty,bit_40_difficulty,bit_41_difficulty,bit_42_difficulty,bit_43_difficulty,bit_44_difficulty,bit_45_difficulty,bit_46_difficulty,bit_47_difficulty,bit_48_difficulty,bit_49_difficulty,bit_50_difficulty,bit_51_difficulty,bit_52_difficulty,bit_53_difficulty,bit_54_difficulty,bit_55_difficulty,bit_56_difficulty,bit_57_difficulty,bit_58_difficulty,bit_59_difficulty,bit_60_difficulty,bit_61_difficulty,bit_62_difficulty,bit_63_difficulty
0.5287356688779934,0.09288550653236649,0.7456329652402959,0.3328315448922424,0.2582041589846623,0.829016579022811,0.30963337552743475,0.195228481407548,0.08591610717397258,0.6376157711343137,0.41022314298074414,0.43852510803363287,0.5145070484992097,0.4205990451415409,0.038416882962259424,0.40745350694652915,0.6823939864828782,0.8258694533362139,0.14667346214656107,0.035151600682591155,0.8949485822242449,0.6649192387437731,0.29563002027312035,0.36361917597172166,0.2738350601023579,0.5725348776027515,0.6703685493401667,0.6754370848128121,0.8699772123724083,0.05328995651785373,0.13842631809172745,0.21419799831409103,0.36587142607948286,0.3469221619182278,0.742503473243875,0.897349505362517,0.5310114318671976,0.6766060225339038,0.3688288630252763,0.0137660843703995,0.7793868395129014,0.6570995519342143,0.5315873109623834,0.7642950060195474,0.047512674016371714,0.1139641268480448,0.1802121939930178,0.8386700959237267,0.7769830725319715,0.4509109939360011,0.8905383066581063,0.3582900976191191,0.28525084474830065,0.2419238761744863,0.5884152772070627,0.39873124239066815,0.5288951355789117,0.6750518928294169,0.27640302767141267,0.357637966336958,0.9698466919515812,0.9868913131706997,0.9146207373656324,0.8876075917980439
0.2766368654031095,0.8701264241666173,0.725111588648654,0.2793492049085443,0.3318070128089641,0.3607194119106879,0.9928025313815739,0.8039638388185524,0.9549661708928696,0.8450632527296861,0.00937467325277308,0.626641764834904,0.5812894238144175,0.8602896623857519,0.3744928291338616,0.9737185412888567,0.2945921441332441,0.1555827109856216,0.7111883420671331,0.3351901601693301,0.4228921326755344,0.1962738416379226,0.40617514219011275,0.632832426021406,0.37347079003188166,0.6673406307154954,0.3083161400046064,0.29157869479353793,0.8612746368726084,0.2100291722636517,0.8777336445376075,0.3820532140938876,0.49837845914651746,0.04985972767326463,0.6248858929316622,0.002481637622191779,0.009260003425961894,0.9156605803212717,0.8198460355726703,0.2244148405272519,0.6159035087025502,0.2581872622178828,0.5708263909698198,0.3910204218101643,0.3102896623383792,0.13240462513519624,0.20145944104051294,0.44984762711527604,0.8444484059707987,0.10127007829425339,0.4847807599116466,0.5832337381588935,0.3763613496784728,0.31841198630658407,0.9008806156099425,0.6362952996086212,0.7621599066453774,0.33197735461991784,0.49875172563955905,0.3946966453015266,0.9031021320012055,0.7356856713215741,0.20279471736006827,0.3816464433585711
0.3540641691279811,0.21844569332300767,0.3527437956797471,0.3712648736410473,0.6962381030709661,0.13190556201602122,0.9743830897787309,0.5654335378184897,0.4875499929046342,0.16324074278868317,0.796662613374368,0.017444379865575343,0.02658818354306436,0.5512732929080728,0.5204894313414491,0.7950880263444318,0.5659247723380757,0.853989199495257,0.13428381764364905,0.25762401783362077,0.7445226430694469,0.9321856058242206,0.7376995507010324,0.5328745959929228,0.5715170957585737,0.9665389583324662,0.7471771182819514,0.7871523006014268,0.5141474735807794,0.6531342156255857,0.8577343079988672,0.5778360351488835,0.4727548660864733,0.15945044627362104,0.2753444213412779,0.6530431789076131,0.5194042483328595,0.7892624911763916,0.04855651838608965,0.31676307921817526,0.7119212632862025,0.3562691325977211,0.9906534169824001,0.6401069739872504,0.0025920904956059365,0.9888600447581554,0.12102297375978321,0.45373739835501026,0.3214848441854731,0.22947782727547228,0.4839493208899419,0.9119946993561195,0.08139885602213492,0.005345558875164302,0.04479496753525214,0.9790774023875151,0.4604659939445894,0.5741924369785305,0.7456856947354845,0.4142397532296562,0.07032557746713008,0.468414069024799,0.5659561720389992,0.2283915460746686
0.0898040290774772,0.7043834550507063,0.18714000882287363,0.3290635869730295,0.23910516895489187,0.6260450475775957,0.6396374943788012,0.008984658049981609,0.22938052626857153,0.8595666140354811,0.33117793396224604,0.35989322348088937,0.7649358488587783,0.2614270417302256,0.30347686395653084,0.7700025270647254,0.47170573668843396,0.15505338684877956,0.6709214249890029,0.7327166086788536,0.2902419653540559,0.7561240314986581,0.10237746146582072,0.5733705273679216,0.8160357441801253,0.009527902664453691,0.1711876954959397,0.5683902582277042,0.5955651590959544,0.9514716912270521,0.85238578673927,0.5671239474668681,0.580025165305613,0.9338747432516881,0.06083980829068025,0.5474038297847341,0.21083499487064428,0.8564331747384812,0.5048116415696168,0.6573468853711422,0.2057310555220362,0.754554180813407,0.8936135704567675,0.40812271194282357,0.697014667544857,0.37739600677113483,0.5750088597959466,0.33504561274760547,0.39503412397271676,0.49880133988916797,0.6728318683960728,0.868730637757519,0.15860926456275992,0.3787892826048178,0.8963129499211663,0.5992815143825659,0.29405197795909455,0.9944814148695534,0.7174093467607604,0.5994745145266313,0.23441015600222448,0.5151873657856703,0.5376699066214864,0.32088901505697043
0.6135182255029945,0.41790348222914553,0.13868968769230938,0.256872414475095,0.19468747381565055,0.627071653064995,0.8880394063685065,0.13243595637158423,0.07994581000624146,0.0963397726134837,0.09279763270780483,0.050888261127808976,0.32525978735758543,0.6638226404283654,0.2725799308464433,0.6977891702355361,0.3250098686912588,0.12087061199380822,0.8563702265318935,0.3274850053882111,0.7009595738392975,0.041777134996664134,0.2640845211668451,0.14453080217453806,0.030717324771008858,0.6805194380028605,0.7494349317594212,0.3385534050108433,0.316653222521166,0.18584665976303605,0.58705576055351,0.986394178190735,0.8828674680128736,0.21053552699006228,0.7599374837880629,0.6292734222056229,0.3441094981471984,0.9227402542490551,0.1445990868850502,0.8909506094617762,0.6895700056602717,0.800565142453906,0.9789477205339736,0.8058916041316232,0.07328447718575892,0.784763827740334,0.11701887810871181,0.4631257246000049,0.90934139983561,0.5017793479438855,0.5254934393021101,0.3205309432616946,0.7836329373381399,0.7610459698145372,0.090264623643877,0.5233707302756866,0.3009835490480769,0.4966702240962648,0.768765469592143,0.23649681976125836,0.15882008874104925,0.19078473417825925,0.37194377102732745,0.762620645185287
0.9907693345587926,0.5297620442647942,0.17401283234327058,0.34394568314131657,0.7438337909228797,0.9819153889945219,0.6737144962077901,0.8547151289591843,0.36532883028926433,0.034997135397291323,0.9968752638727135,0.8580307400674922,0.5327439525120425,0.49779660916997825,0.6617628486350888,0.8313859919133713,0.6941755500456281,0.2565596351506868,0.010071242563951532,0.9725670686728802,0.28050310800031464,0.23035561614902833,0.24496453366098947,0.7365938524260329,0.4498915858914193,0.5544760879417983,0.009172107464746948,0.795016787388238,0.4694113768303477,0.6118641452511386,0.03399536194641917,0.4083565149286513,0.035998538472745256,0.9970518948779193,0.957993930515157,0.20767690911323178,0.3003041746648982,0.2874744231009463,0.7297855378624669,0.9177122800012069,0.033393370887582985,0.1280077048325935,0.9611051257590687,0.6101512182348388,0.1465386749247014,0.4022839568315083,0.4415026918118803,0.01949396627309319,0.38992037038377614,0.6554403063515515,0.6379276582282792,0.143494646138019,0.08012276646000649,0.9934917657251818,0.10654385381824127,0.4230913144463391,0.22989946703007458,0.6891141544389344,0.8832908658286996,0.5322440741524943,0.02908422038036451,0.2454445250877224,0.2748684243788486,0.3199381402955058
0.29335075358480545,0.8973343998611287,0.21156525926977965,0.5498296444797239,0.4221383324616145,0.7489654775168968,0.22489259186181065,0.19145504209714737,0.09636898576898612,0.6203452483998246,0.026255133194892144,0.5501050893572216,0.59714261897496,0.6738276533808617,0.9750602791469393,0.6365822273622216,0.7599745924171932,0.2541322411279189,0.45387912677281694,0.3978408606332413,0.010082128219460196,0.9582818241733594,0.3259417285559114,0.08919657216574595,0.8873027298741152,0.7107971634880218,0.4212249651056419,0.7172631138362501,0.9744948525519047,0.788292303835397,0.281562096398955,0.8994625343532467,0.6003692810119945,0.453017250268817,0.1956656803618506,0.8024724698642007,0.012689179303004838,0.4048006137030369,0.2768709429762787,0.24005247908803473,0.27166422096641263,0.6948102129070953,0.06056274447307375,0.8390084812576414,0.6114983858761431,0.25575055886012565,0.2176723823632568,0.15674206544698877,0.09031068256045072,0.9005485036597722,0.8723605149237506,0.8390563845013911,0.4083563909107658,0.22455677871194124,0.7369171423157986,0.4182491952851618,0.9598288922140386,0.5822273765951252,0.6600209279416521,0.19760981178056158,0.6985597037874379,0.11234125909937309,0.4989448916336765,0.6590968671250358
0.040237670515823276,0.5770695869565169,0.19253062831577517,0.4669037604183509,0.9822915335298331,0.6747985647060286,0.057250809602361286,0.7945349044866113,0.6545952765940387,0.8161488453702606,0.2322873119531449,0.3830673154401817,0.5244293386346539,0.4170807823529532,0.44154632544546857,0.908488657336351,0.6885529967902019,0.754431696249693,0.5348265745078233,0.8779494796373959,0.6544076800517967,0.1250663197876617,0.05383466648470758,0.06536654017267884,0.735005841016269,0.5891160985252437,0.8673155078415753,0.1679596228035941,0.12273418653408297,0.7107659990514226,0.6871901387653128,0.4105876992922852,0.7356372602259414,0.7166823247561783,0.7487145562871792,0.0968449290038198,0.8141583713646897,0.123212464644755,0.8647232487730738,0.19915151722626812,0.8676373694988708,0.2809952296591349,0.9405968745859338,0.749058634037078,0.33304671011039333,0.07398022866323228,0.05844702422076786,0.1352293893436859,0.6892704109219128,0.682306540137227,0.2101321341444129,0.0675909488950367,0.31932562950566,0.29493360934632284,0.7159754834451146,0.6382312783167279,0.5723984471511465,0.25790458506255487,0.3564259952868205,0.2774527335937622,0.5502718696874186,0.10459469662457344,0.06851843411110459,0.6884809685075822
0.4961883487277009,0.530052542852694,0.6232650565824811,0.17823229028328447,0.6366267236880956,0.5899046573583179,0.08118077895227138,0.27795150057869566,0.6203387335328217,0.7915826986209845,0.018200638201082864,0.5113325536142229,0.33999414379064896,0.11423309842448248,0.647263304857806,0.2741354613863257,0.4949699503127978,0.5065121100552312,0.9094591597870598,0.7548243699832135,0.8823846314659701,0.47634965246566086,0.1758210977385809,0.5472997667710505,0.3094917045076222,0.1251838657733101,0.08511866685284841,0.18671690326055912,0.14606574063565514,0.08905638873027055,0.8011794763179317,0.921166924442114,0.11205268523206013,0.9730331164974458,0.04136938393582923,0.4921995316857637,0.6329806795640304,0.8910964783094981,0.11872900767472572,0.7255990224156851,0.5143647093105088,0.6048514066671042,0.1743564871450647,0.569340533298701,0.9077895811170212,0.0661060720354214,0.0914792671050475,0.33396495979851326,0.001659834056940257,0.8297410241403838,0.027024842156674223,0.6717625199429512,0.24901534191764696,0.8759830250845968,0.2959449610040993,0.9736466583400575,0.45042568276430395,0.730660251181457,0.8033145781210517,0.2092870435504518,0.12159541455727407,0.9726554567950628,0.0010014464933175704,0.15765517596434253
0.31037714331504707,0.9004815432978458,0.6178076603352933,0.840282102678423,0.2825151101263882,0.4223466688253663,0.36028304674016753,0.21125487635650164,0.9733727860138596,0.8865732787894466,0.37745179108803073,0.6286850190734473,0.4204595610927875,0.7944321366714098,0.7814774699257968,0.9495636226830426,0.6373197905283122,0.9745997751480855,0.009143319676277128,0.0731264291624607,0.09049834242992738,0.8393663941471053,0.9221324053861949,0.07984162408380568,0.5902534684411676,0.45444747338065294,0.38012732027341445,0.9071212030667426,0.24551175419346738,0.8535112125096909,0.30904728605952125,0.16720353568096558,0.923928219746778,0.8766480983307692,0.08833136849668222,0.12872984268249688,0.6168599301663663,0.4824940510026339,0.8396559660123871,0.0661031183560351,0.4322370476059707,0.006299236425943766,0.1463576329683568,0.6925635725177867,0.8795001200025879,0.5998733814963387,0.9178211796763531,0.23951566211451725,0.5189180881352254,0.5842968161597707,0.5689791359632498,0.04301562701482475,0.3720348480874637,0.43467576126960317,0.9159893104763303,0.35080842004131985,0.2067071405286507,0.2987240215776523,0.40945105050637665,0.7773348002544548,0.7677322556115156,0.944537612988454,0.5885768116931617,0.060742408181952534
0.3968438129284184,0.3794999529894184,0.5932905661584427,0.4490551954612767,0.7942903173427631,0.3696612655720797,0.5562480672269418,0.011296127874452666,0.5261056003258978,0.7772217537706255,0.10313525753874297,0.5806469392543973,0.9234807621202561,0.34852674505451653,0.25127001966390317,0.7969674172344952,0.9711552322233689,0.8591942633573726,0.8787877331000151,0.7291445028034296,0.10623582190870584,0.7251777557530369,0.4905909060741339,0.7767863762862264,0.28729664538713917,0.980588996252172,0.02811655544220426,0.1999848067154072,0.021728156970256096,0.5094510606890018,0.0591509079273671,0.08264136268955602,0.6414614659702595,0.19655561195453064,0.5077443521240377,0.5141907264458431,0.47179709084060906,0.22692584809936878,0.9090683917610827,0.21931941139164468,0.4860243638260082,0.6038909348366379,0.3521633092342098,0.18167271977450727,0.599015616197539,0.7920449362346512,0.8718264137777205,0.38762861380047364,0.03393211218092207,0.6935936808105345,0.2765860591407312,0.7862669926077915,0.9476841012598701,0.7371747066662846,0.39569701161470205,0.4399746071481758,0.45800403189817496,0.4280991467143078,0.13546126893664856,0.6605881483425446,0.05729240729210883,0.6503922335140495,0.3431744774165273,0.9833590113589356
0.23326990875178988,0.6981365354223386,0.25900040555073267,0.9923042772341474,0.9999236716310383,0.034027128166228215,0.1966143452151512,0.4868271993290335,0.8964512300184329,0.8672931770566127,0.9280057527490994,0.20610172561961282,0.9787765134859819,0.8057301450990276,0.5885296421037727,0.26291043314210305,0.9536018364308505,0.09259516517001054,0.9498821710084696,0.5398794763720941,0.8269325546344948,0.11930508991933853,0.7066693614746941,0.3781140512216161,0.26275970240882196,0.5848807427123428,0.8528746481572785,0.1799845364681153,0.9643889128268855,0.8613195650372252,0.40302655144710164,0.5561436340595198,0.23975294582570483,0.3051615723163629,0.583875697162159,0.17210696178343643,0.7141101407993978,0.7113102098904857,0.9787939529836499,0.7189399540538502,0.30593873164460395,0.97804367797579,0.3063697003137875,0.5037243438430287,0.16355469465474826,0.49880143445989233,0.020363618874270406,0.5240548829185783,0.7715605414233322,0.6976411495357322,0.04628169070507915,0.5696884893324327,0.7581116708729754,0.49854289958464326,0.1104180528975105,0.5869222387548648,0.4208425965086786,0.9390241064549476,0.5172069202628223,0.03413647340188708,0.9846037698895453,0.16166752171147303,0.9239921832539806,0.35013509391169684
